profile,actor,DD,DPS
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Murderous_Intent,618185666.74,1661246.72,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shocklight,620001860.45,1665685.28,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Light_Speed,622619556.04,1672928.60,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Secure_in_the_Light,622640781.55,1671175.06,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Infusion_of_Light,622858290.42,1671706.62,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_1,614192196.08,1650499.32,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_2,616812306.00,1657455.32,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_3,619561735.92,1664819.69,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_DE,611713250.73,1643839.66,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_MS,615919840.98,1654283.56,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_UtS,618653559.87,1661682.46,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_ToD,616001021.35,1654521.50,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_FD,611709492.00,1652486.79,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_CS,616915072.45,1656786.74,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_VC,611489045.74,1643283.25,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_TtP,616879764.23,1656632.17,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV,996061916.10,2607384.37,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Torment_the_Weak,1011885741.03,2646969.62,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shadowbind,1011974068.86,2647193.50,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Chaotic_Darkness,1009988019.33,2642258.82,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Dark_Sorrows,1011015714.20,2644742.55,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Master_of_Shadows,1008926792.87,2639537.05,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Murderous_Intent,1006674551.42,2635112.57,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shocklight,1010328433.27,2644065.41,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Light_Speed,1009911898.39,2643060.25,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Secure_in_the_Light,1008399193.54,2638225.57,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Infusion_of_Light,1008469267.60,2638372.01,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_1,1000281516.31,2618372.80,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_2,1003927189.15,2627972.17,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_3,1008802584.58,2640669.90,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_DE,996181173.09,2607719.28,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_MS,1001398382.36,2620720.12,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_UtS,1009786662.16,2641678.87,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_ToD,1006381254.62,2633166.58,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_FD,1009707530.10,2650792.12,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_CS,1005705502.40,2631534.94,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_VC,996325990.08,2608051.49,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_TtP,1007852968.40,2636856.58,
son_st_gear_no_add.simc_LightMovement_1_400,LotV,739790221.00,1966837.96,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Torment_the_Weak,756963411.07,2009817.64,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Shadowbind,756021950.57,2007406.06,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Chaotic_Darkness,754416604.97,2003436.22,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Dark_Sorrows,747282714.34,1985632.74,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Master_of_Shadows,747879368.78,1987147.20,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Murderous_Intent,747909505.81,1988387.11,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Shocklight,749122643.83,1991212.00,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Light_Speed,749326056.15,1992040.53,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Secure_in_the_Light,751952406.48,1997307.90,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_Infusion_of_Light,751947913.24,1997239.10,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_1,742790494.76,1974802.12,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_2,746139582.80,1983746.79,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_3,749349037.55,1992246.14,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_DE,739957413.48,1967293.91,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_MS,746013547.85,1982410.46,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_UtS,746285741.15,1983078.56,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_ToD,744967209.00,1979744.76,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_FD,752186773.56,2007150.57,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_CS,746669007.68,1984064.92,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_VC,739999544.86,1967367.59,
son_st_gear_no_add.simc_LightMovement_1_400,LotV_TtP,745090403.56,1980141.43,
son_st_gear_no_add.simc_LightMovement_2_400,LotV,1133593005.73,2950859.96,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Torment_the_Weak,1150294233.98,2992590.95,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Shadowbind,1150475262.66,2993098.87,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Chaotic_Darkness,1148722858.66,2988725.63,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Dark_Sorrows,1149220897.21,2989926.29,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Master_of_Shadows,1147328049.20,2985278.53,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Murderous_Intent,1145729182.46,2982446.80,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Shocklight,1147217238.07,2986003.30,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Light_Speed,1150016692.39,2993274.27,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Secure_in_the_Light,1146597860.25,2983407.26,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_Infusion_of_Light,1146205335.08,2982399.92,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_1,1138361756.12,2963293.69,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_2,1143302745.93,2976162.41,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_3,1148360964.00,2989282.49,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_DE,1133855653.19,2951505.36,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_MS,1140742262.64,2968770.28,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_UtS,1141228549.41,2969987.67,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_ToD,1144920087.95,2979229.25,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_FD,1147498190.75,2994395.44,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_CS,1144553314.70,2978268.35,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_VC,1133702432.74,2951145.44,
son_st_gear_no_add.simc_LightMovement_2_400,LotV_TtP,1144859299.20,2979086.36,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV,765241268.50,2030930.94,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Torment_the_Weak,782320319.74,2073640.19,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Shadowbind,781507221.71,2071548.98,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Chaotic_Darkness,779847576.29,2067386.47,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Dark_Sorrows,772689112.41,2049488.55,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Master_of_Shadows,773214432.95,2050860.00,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Murderous_Intent,773259666.94,2052199.89,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Shocklight,774309548.39,2054589.49,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Light_Speed,775141944.69,2057005.01,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Secure_in_the_Light,777418120.46,2061409.30,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_Infusion_of_Light,777433930.06,2061408.14,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_1,768419935.86,2039363.57,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_2,771705281.31,2048042.63,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_3,774851436.27,2056375.38,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_DE,765459053.76,2031483.80,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_MS,771977624.66,2047716.15,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_UtS,770276300.15,2043421.46,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_ToD,770744432.84,2044685.47,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_FD,776553888.32,2068563.13,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_CS,772573400.74,2049237.40,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_VC,765337276.60,2031165.39,
son_st_gear_no_add.simc_Patchwerk_1_400,LotV_TtP,770363005.82,2043710.68,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV,1161606325.84,3021361.66,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Torment_the_Weak,1178471152.64,3063555.77,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Shadowbind,1178638677.18,3063984.82,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Chaotic_Darkness,1176800204.23,3059396.49,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Dark_Sorrows,1177176731.26,3060326.65,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Master_of_Shadows,1175334136.23,3055711.10,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Murderous_Intent,1173891115.86,3053268.49,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Shocklight,1175606733.99,3057349.32,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Light_Speed,1175879110.81,3058280.14,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Secure_in_the_Light,1174314124.52,3053153.53,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_Infusion_of_Light,1174351227.26,3053233.79,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_1,1166233335.84,3033395.77,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_2,1171295574.44,3046532.18,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_3,1176588407.62,3060276.65,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_DE,1161847875.27,3021941.64,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_MS,1168971745.08,3039826.69,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_UtS,1169511646.62,3041092.50,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_ToD,1173221735.88,3050379.17,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_FD,1178528069.85,3072507.71,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_CS,1172666508.06,3049031.28,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_VC,1161690050.55,3021552.66,
son_st_gear_no_add.simc_Patchwerk_2_400,LotV_TtP,1172440432.26,3048418.31,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV,758170649.82,2018829.86,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Torment_the_Weak,774163259.72,2058924.22,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Shadowbind,774773635.72,2060397.61,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Chaotic_Darkness,772835037.45,2055477.74,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Dark_Sorrows,771800140.40,2052872.20,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Master_of_Shadows,768124241.61,2043727.26,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Murderous_Intent,766140684.87,2040030.85,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Shocklight,768724874.54,2046426.78,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Light_Speed,767887374.94,2044578.96,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Secure_in_the_Light,770740363.52,2050269.95,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_Infusion_of_Light,770678318.81,2050211.81,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_1,761082311.53,2026656.42,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_2,764413242.99,2035429.78,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_3,767570251.32,2043854.36,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_DE,758338857.19,2019189.46,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_MS,763587448.27,2032400.50,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_UtS,765983612.76,2038667.36,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_ToD,764076442.44,2033654.21,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_FD,762755343.52,2039877.29,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_CS,765001922.66,2035875.58,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_VC,756942761.67,2015809.45,
son_st_gear_small_add.simc_HeavyMovement_1_400,LotV_TtP,767792177.82,2042948.32,
son_st_gear_small_add.simc_HeavyMovement_2_400,LotV,1151790071.93,3003422.67,
son_st_gear_small_add.simc_HeavyMovement_2_400,LotV_Torment_the_Weak,1168428249.31,3044973.32,
son_st_gear_small_add.simc_HeavyMovement_2_400,LotV_Shadowbind,1169153015.10,3046808.67,
