profile,actor,DD,DPS
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Shoulders_Sephuz_NoProc,1230825679.92,3195949.28,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Shoulders_SotHP-FotM,1189063246.25,3084077.14,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Shoulders_Insignia,1216184575.05,3153277.40,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Belt,1171750346.00,3037577.40,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Cloak,1143142827.82,2962600.87,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Chest,1188713767.57,3078077.42,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Sephuz,1318789885.39,3423306.77,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Sephuz_NoProc,1187344050.00,3081689.28,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_SotHP-FotM,1145956509.21,2971594.89,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Wrists_Insignia,1178385630.73,3053891.83,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_Cloak,1202566304.38,3117105.63,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_Chest,1202496927.47,3117961.85,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_Sephuz,1288681099.90,3352736.28,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_Sephuz_NoProc,1206374890.42,3135146.29,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_SotHP-FotM,1209482175.20,3135942.50,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Belt_Insignia,1208182573.62,3133994.40,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Cloak_Chest,1182210831.06,3063938.80,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Cloak_Sephuz,1289337393.73,3350898.76,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Cloak_Sephuz_NoProc,1183146812.94,3073472.54,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Cloak_SotHP-FotM,1149027900.97,2981290.07,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Cloak_Insignia,1175278300.84,3048216.71,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Chest_Sephuz,1311539176.20,3408420.53,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Chest_Sephuz_NoProc,1223588878.31,3176524.43,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Chest_SotHP-FotM,1176573811.59,3051607.53,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Chest_Insignia,1201841310.90,3115990.21,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Sephuz_SotHP-FotM,1254240713.07,3258620.36,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Sephuz_Insignia,1299056798.10,3372376.22,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Sephuz_NoProc_SotHP-FotM,1144150466.72,2971185.58,
son_st_gear_big_add.simc_HeavyMovement_2_400,LotV_Sephuz_NoProc_Insignia,1172249843.30,3042533.19,
son_st_gear_big_add.simc_LightMovement_1_400,LotV,803829876.19,2112071.16,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Wrists,910553594.84,2383455.32,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Belt,955048342.60,2499109.31,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Cloak,926714127.84,2425670.75,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Chest,928713277.58,2431986.20,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Sephuz,980669274.32,2579243.47,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Sephuz_NoProc,922172882.23,2422657.07,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_SotHP-FotM,932368349.65,2441571.66,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Shoulders_Insignia,938278410.92,2457402.52,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Belt,924501028.73,2418255.91,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Cloak,890734602.36,2331701.70,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Chest,901458849.22,2359792.35,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Sephuz,983897895.28,2584834.73,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Sephuz_NoProc,888571608.84,2334085.55,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_SotHP-FotM,901588906.17,2360279.74,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Wrists_Insignia,903812161.76,2366697.23,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_Cloak,933356586.01,2442119.47,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_Chest,945818931.40,2475341.15,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_Sephuz,987839503.97,2598221.91,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_Sephuz_NoProc,932252428.95,2448479.73,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_SotHP-FotM,946898110.83,2478611.90,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Belt_Insignia,952509290.62,2493357.79,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Cloak_Chest,917576383.30,2401970.60,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Cloak_Sephuz,974823760.11,2563035.02,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Cloak_Sephuz_NoProc,906964819.71,2381925.79,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Cloak_SotHP-FotM,912835914.81,2390087.24,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Cloak_Insignia,922517128.34,2415629.63,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Chest_Sephuz,971380596.20,2554976.20,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Chest_Sephuz_NoProc,911543402.95,2395074.93,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Chest_SotHP-FotM,921910272.18,2414368.39,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Chest_Insignia,925420111.25,2424130.13,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Sephuz_SotHP-FotM,965697834.71,2536430.08,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Sephuz_Insignia,987247589.29,2591755.86,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Sephuz_NoProc_SotHP-FotM,891106876.77,2338008.78,
son_st_gear_big_add.simc_LightMovement_1_400,LotV_Sephuz_NoProc_Insignia,892913032.03,2343412.44,
son_st_gear_big_add.simc_LightMovement_2_400,LotV,1204818580.62,3114881.67,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Wrists,1376657717.69,3549195.87,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Belt,1353152177.28,3494182.47,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Cloak,1341869790.29,3463597.01,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Chest,1368975369.90,3532909.33,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Sephuz,1401226942.93,3630686.97,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Sephuz_NoProc,1341920450.34,3472426.89,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_SotHP-FotM,1327910652.69,3430444.20,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Shoulders_Insignia,1361759902.83,3516280.36,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Belt,1340751354.39,3458956.71,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Cloak,1338575498.80,3451803.42,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Chest,1374933694.35,3544260.25,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Sephuz,1418892190.01,3672398.68,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Sephuz_NoProc,1343435676.14,3472068.08,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_SotHP-FotM,1325295137.34,3419887.98,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Wrists_Insignia,1353666707.96,3491866.88,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_Cloak,1316635849.77,3400731.33,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_Chest,1352112095.28,3490913.28,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_Sephuz,1379165634.27,3575501.78,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_Sephuz_NoProc,1319086239.94,3415447.13,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_SotHP-FotM,1309921018.87,3385493.76,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Belt_Insignia,1339852071.90,3461554.37,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Cloak_Chest,1340962687.51,3460700.28,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Cloak_Sephuz,1373873625.56,3560433.75,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Cloak_Sephuz_NoProc,1308913530.08,3387163.98,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Cloak_SotHP-FotM,1296417830.39,3349303.35,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Cloak_Insignia,1330517511.98,3435914.31,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Chest_Sephuz,1394696273.00,3613197.45,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Chest_Sephuz_NoProc,1336078179.48,3456741.53,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Chest_SotHP-FotM,1325196696.84,3422730.97,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Chest_Insignia,1356610170.37,3502607.25,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Sephuz_SotHP-FotM,1367756793.34,3541546.49,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Sephuz_Insignia,1398598991.92,3620062.42,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Sephuz_NoProc_SotHP-FotM,1294459695.85,3346951.93,
son_st_gear_big_add.simc_LightMovement_2_400,LotV_Sephuz_NoProc_Insignia,1324401013.48,3423045.13,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV,844704951.65,2215905.77,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Wrists,958801438.78,2505735.97,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Belt,994782597.60,2599717.03,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Cloak,966112679.61,2525169.13,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Chest,975513346.33,2550256.53,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Sephuz,1019262580.05,2676855.97,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Sephuz_NoProc,962716691.89,2525283.44,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_SotHP-FotM,972962267.51,2543939.39,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Shoulders_Insignia,983232757.73,2570966.75,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Belt,964069589.08,2518659.34,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Cloak,927713057.61,2425599.16,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Chest,946077219.80,2472864.23,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Sephuz,1018655887.48,2672986.13,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Sephuz_NoProc,934926652.91,2451759.01,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_SotHP-FotM,949603010.56,2481538.40,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Wrists_Insignia,950033735.57,2484071.17,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_Cloak,971263459.75,2538142.06,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_Chest,987264764.84,2580214.53,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_Sephuz,1026596333.78,2696145.78,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_Sephuz_NoProc,971448111.34,2547796.94,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_SotHP-FotM,985336432.84,2575460.57,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Belt_Insignia,992505883.49,2594627.37,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Cloak_Chest,954921672.71,2496259.36,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Cloak_Sephuz,1009729405.54,2651413.21,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Cloak_Sephuz_NoProc,945378321.20,2479213.02,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Cloak_SotHP-FotM,950858710.98,2485876.28,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Cloak_Insignia,960894555.41,2512582.96,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Chest_Sephuz,1009783494.19,2652198.01,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Chest_Sephuz_NoProc,955093015.64,2505389.54,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Chest_SotHP-FotM,962200896.19,2515958.59,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Chest_Insignia,970588161.09,2538394.49,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Sephuz_SotHP-FotM,999755496.07,2622535.01,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Sephuz_Insignia,1020885844.92,2676999.15,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Sephuz_NoProc_SotHP-FotM,936405971.11,2452515.52,
son_st_gear_big_add.simc_Patchwerk_1_400,LotV_Sephuz_NoProc_Insignia,938886039.60,2460139.58,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV,1256349967.06,3245054.83,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Wrists,1431732201.14,3688065.72,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Belt,1405419939.04,3626276.34,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Cloak,1389866935.79,3584647.74,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Chest,1417873791.08,3656279.57,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Sephuz,1453294348.60,3762307.16,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Sephuz_NoProc,1389202423.05,3591724.22,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_SotHP-FotM,1378291471.11,3557386.88,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Shoulders_Insignia,1411895676.38,3642843.60,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Belt,1394509337.83,3594706.04,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Cloak,1384276770.05,3567050.35,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Chest,1422705813.27,3664519.52,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Sephuz,1465325625.93,3789421.15,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Sephuz_NoProc,1393544854.93,3598463.21,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_SotHP-FotM,1378319049.77,3553498.11,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Wrists_Insignia,1408761921.06,3630883.15,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_Cloak,1365240264.64,3523280.87,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_Chest,1404802925.67,3624024.83,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_Sephuz,1432994162.88,3711498.81,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_Sephuz_NoProc,1371403300.96,3547753.31,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_SotHP-FotM,1362657172.92,3518528.37,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Belt_Insignia,1393588272.10,3597239.74,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Cloak_Chest,1381983766.82,3564056.93,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Cloak_Sephuz,1419487069.22,3675574.21,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Cloak_Sephuz_NoProc,1355978120.86,3505854.79,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Cloak_SotHP-FotM,1340426526.51,3460077.89,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Cloak_Insignia,1374245439.15,3545990.59,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Chest_Sephuz,1446202550.82,3743505.16,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Chest_Sephuz_NoProc,1383493770.75,3576496.67,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Chest_SotHP-FotM,1369346990.90,3533904.79,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Chest_Insignia,1401896680.46,3616754.78,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Sephuz_SotHP-FotM,1410698741.58,3649610.51,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Sephuz_Insignia,1442244367.72,3730109.18,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Sephuz_NoProc_SotHP-FotM,1343177927.42,3469748.58,
son_st_gear_big_add.simc_Patchwerk_2_400,LotV_Sephuz_NoProc_Insignia,1372732171.04,3545055.48,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV,550243304.75,1473376.84,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Wrists,617257189.20,1648874.06,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Belt,671941718.03,1791446.87,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Cloak,642198068.62,1713403.64,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Chest,654883084.27,1748122.39,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Sephuz,672888249.25,1800990.77,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Sephuz_NoProc,672922559.98,1801092.25,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_SotHP-FotM,648180811.10,1732010.68,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Shoulders_Insignia,653324637.92,1745478.59,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Belt,636571827.98,1694556.77,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Cloak,611856396.32,1631951.17,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Chest,617161765.01,1644834.24,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Sephuz,625124070.82,1675426.05,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Sephuz_NoProc,625790602.06,1677133.60,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_SotHP-FotM,606460149.82,1621142.04,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Wrists_Insignia,622643258.56,1659778.72,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_Cloak,660322165.61,1758309.53,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_Chest,652498613.93,1737585.39,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_Sephuz,680026996.79,1818139.20,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_Sephuz_NoProc,679196442.97,1816158.15,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_SotHP-FotM,673928133.37,1796974.25,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Belt_Insignia,666425250.04,1776206.13,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Cloak_Chest,638706434.94,1702735.62,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Cloak_Sephuz,653817305.03,1748845.89,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Cloak_Sephuz_NoProc,654309769.62,1750127.22,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Cloak_SotHP-FotM,629552726.70,1680911.22,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Cloak_Insignia,641582050.08,1711424.94,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Chest_Sephuz,672229721.74,1797775.33,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Chest_Sephuz_NoProc,672233650.70,1797665.98,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Chest_SotHP-FotM,645826463.56,1724368.94,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Chest_Insignia,651980354.87,1739862.73,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Sephuz_SotHP-FotM,629461229.23,1684782.82,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Sephuz_Insignia,635485767.75,1700054.90,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Sephuz_NoProc_SotHP-FotM,629703360.96,1685256.99,
son_st_gear_no_add.simc_HeavyMovement_1_400,LotV_Sephuz_NoProc_Insignia,635784550.16,1700873.22,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV,888360441.45,2324740.11,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Wrists,1027806749.29,2678284.44,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Belt,1056594733.09,2754607.88,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Cloak,1027393202.07,2678453.77,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Chest,1060075283.16,2761835.48,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Sephuz,1071848649.27,2798835.47,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Sephuz_NoProc,1071512742.34,2798086.28,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_SotHP-FotM,1022902572.45,2668723.97,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Shoulders_Insignia,1049434974.59,2736598.15,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Wrists_Belt,1015558377.98,2646983.02,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Wrists_Cloak,989932197.58,2580403.38,
son_st_gear_no_add.simc_HeavyMovement_2_400,LotV_Wrists_Chest,1024662394.14,2668959.53,
